Time: 20.64 s, Pressure: 8.58 bar, Temperature: 91.50 °C, Pressure Output: 12.01 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 3.50, Pressure Error: 0.42, PWM Duty Cycle: 11.61 %
Time: 20.70 s, Pressure: 8.59 bar, Temperature: 91.50 °C, Pressure Output: 11.99 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 3.50, Pressure Error: 0.41, PWM Duty Cycle: 11.65 %
Time: 20.78 s, Pressure: 8.59 bar, Temperature: 91.50 °C, Pressure Output: 12.01 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 3.50, Pressure Error: 0.41, PWM Duty Cycle: 11.68 %
Time: 20.88 s, Pressure: 8.59 bar, Temperature: 92.00 °C, Pressure Output: 12.00 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 3.00, Pressure Error: 0.41, PWM Duty Cycle: 5.71 %
Time: 20.96 s, Pressure: 8.59 bar, Temperature: 92.00 °C, Pressure Output: 11.99 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 3.00, Pressure Error: 0.41, PWM Duty Cycle: 10.74 %
Time: 21.05 s, Pressure: 8.58 bar, Temperature: 92.00 °C, Pressure Output: 12.05 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 3.00, Pressure Error: 0.42, PWM Duty Cycle: 10.77 %
Time: 21.17 s, Pressure: 8.59 bar, Temperature: 92.50 °C, Pressure Output: 12.03 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 2.50, Pressure Error: 0.41, PWM Duty Cycle: 4.80 %
Time: 21.26 s, Pressure: 8.59 bar, Temperature: 92.50 °C, Pressure Output: 12.00 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 2.50, Pressure Error: 0.41, PWM Duty Cycle: 9.82 %
Time: 21.32 s, Pressure: 8.59 bar, Temperature: 92.50 °C, Pressure Output: 12.00 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 2.50, Pressure Error: 0.41, PWM Duty Cycle: 9.85 %
Time: 21.40 s, Pressure: 8.59 bar, Temperature: 92.50 °C, Pressure Output: 12.00 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 2.50, Pressure Error: 0.41, PWM Duty Cycle: 9.87 %
Time: 21.48 s, Pressure: 8.59 bar, Temperature: 92.75 °C, Pressure Output: 12.04 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 2.25, Pressure Error: 0.41, PWM Duty Cycle: 6.90 %
Time: 21.55 s, Pressure: 8.59 bar, Temperature: 92.75 °C, Pressure Output: 12.00 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 2.25, Pressure Error: 0.41, PWM Duty Cycle: 9.42 %
Time: 21.63 s, Pressure: 8.59 bar, Temperature: 92.75 °C, Pressure Output: 12.07 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 2.25, Pressure Error: 0.41, PWM Duty Cycle: 9.44 %
Time: 21.70 s, Pressure: 8.59 bar, Temperature: 92.75 °C, Pressure Output: 12.06 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 2.25, Pressure Error: 0.41, PWM Duty Cycle: 9.46 %
Time: 21.79 s, Pressure: 8.59 bar, Temperature: 93.75 °C, Pressure Output: 12.01 %, Heater State: OFF, Flow Rate: 0.00 mL/s, Temp Error: 1.25, Pressure Error: 0.41, PWM Duty Cycle: 0.00 %
Time: 21.87 s, Pressure: 8.59 bar, Temperature: 93.75 °C, Pressure Output: 12.01 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 1.25, Pressure Error: 0.41, PWM Duty Cycle: 7.49 %
Time: 21.93 s, Pressure: 8.59 bar, Temperature: 93.75 °C, Pressure Output: 11.94 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 1.25, Pressure Error: 0.41, PWM Duty Cycle: 7.50 %
Time: 22.03 s, Pressure: 8.59 bar, Temperature: 93.75 °C, Pressure Output: 12.00 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 1.25, Pressure Error: 0.41, PWM Duty Cycle: 7.51 %
Time: 22.15 s, Pressure: 8.59 bar, Temperature: 94.25 °C, Pressure Output: 12.06 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 0.75, Pressure Error: 0.41, PWM Duty Cycle: 1.52 %
Time: 22.23 s, Pressure: 8.59 bar, Temperature: 94.25 °C, Pressure Output: 12.06 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 0.75, Pressure Error: 0.41, PWM Duty Cycle: 6.53 %
Time: 22.31 s, Pressure: 8.58 bar, Temperature: 94.25 °C, Pressure Output: 12.16 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 0.75, Pressure Error: 0.42, PWM Duty Cycle: 6.54 %
Time: 22.39 s, Pressure: 8.59 bar, Temperature: 94.25 °C, Pressure Output: 12.16 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 0.75, Pressure Error: 0.41, PWM Duty Cycle: 6.54 %
Time: 22.46 s, Pressure: 8.58 bar, Temperature: 94.75 °C, Pressure Output: 12.24 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 0.25, Pressure Error: 0.42, PWM Duty Cycle: 0.55 %
Time: 22.53 s, Pressure: 8.58 bar, Temperature: 94.75 °C, Pressure Output: 12.25 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 0.25, Pressure Error: 0.42, PWM Duty Cycle: 5.55 %
Time: 22.60 s, Pressure: 8.58 bar, Temperature: 94.75 °C, Pressure Output: 12.29 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 0.25, Pressure Error: 0.42, PWM Duty Cycle: 5.55 %
Time: 22.69 s, Pressure: 8.58 bar, Temperature: 94.75 °C, Pressure Output: 12.29 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: 0.25, Pressure Error: 0.42, PWM Duty Cycle: 5.55 %
Time: 22.75 s, Pressure: 8.58 bar, Temperature: 95.50 °C, Pressure Output: 12.31 %, Heater State: OFF, Flow Rate: 0.00 mL/s, Temp Error: -0.50, Pressure Error: 0.42, PWM Duty Cycle: 0.00 %
Time: 22.84 s, Pressure: 8.58 bar, Temperature: 95.50 °C, Pressure Output: 12.37 %, Heater State: ON, Flow Rate: 0.00 mL/s, Temp Error: -0.50, Pressure Error: 0.42, PWM Duty Cycle: 4.04 %
